Movie_ID,% Action,% Thriller,% Drama,% Acting Quality,% Comedy,% Romance,% Sci-Fi,Average Review Score,Predicted Rating
30,68.94326980893999,84.42279707260779,22.154909665871248,68.53739116041233,37.426679646037364,10.398782896612712,16.921490241586625,3.717581539741209,5.0
31,36.471370824191155,85.4594840832317,39.18198942895893,99.17003107865466,34.03966994116635,87.1706413972823,54.99108543918702,4.939910735610132,5.0
32,25.459295137765757,46.18605930479557,0.2706600673704096,46.95993944909118,25.091466025073228,16.627690184879995,51.790288936097326,4.431745652177387,4.223114372985941
33,91.07252873744464,65.73278356914372,43.516770180124944,39.361397456288586,82.85527220566603,87.80402096588652,15.17475493266608,3.051996644146567,5.0
34,11.757091270889141,68.06346230942577,74.99241613541783,29.869480745007493,24.500385530421465,54.96718178768195,30.384229929018446,3.0064609425135593,5.0
35,99.49840980264459,20.46823851138756,45.50987326058442,31.64413908750866,59.708448908774955,56.541948603228164,20.157122645650094,1.0391431521946695,5.0
36,33.575741217323596,90.8335492437596,58.79097398609441,78.53554513034247,88.33889426786598,64.2872147425455,31.404149437668703,1.6887212139589578,5.0
37,73.11708369125806,71.54667403983632,39.41523075581479,57.51555368130346,60.63633747386934,60.58895041578277,17.186920536066307,2.296373233132805,5.0
38,62.2617493702235,74.14947483752144,34.38726346071509,95.16545996121351,71.29600051119353,36.37398108724831,48.673007573032464,4.647822802782999,5.0
39,37.01913594712614,74.03793829755644,27.3017454788845,87.21023343759457,65.85881008439691,46.619986413275214,30.847984507371308,3.223588997719544,5.0
40,72.93335565723169,0.7445237135207949,29.33585322333809,83.26596372075957,39.21781627847479,45.395907514476264,74.53312228577086,1.5837146469079681,5.0
41,32.780407030833835,4.872604929340952,20.577790809791207,2.4347613701895754,50.94740453942984,28.669050266562436,8.771277470127192,4.938823677759636,3.0416147159961846
42,33.57697202015289,53.11115656658928,66.41407054453869,5.755598072939938,15.210918092785363,74.68227254159201,90.74319759047467,3.865981250153189,5.0
43,4.199442918711793,71.58724964793598,77.54213718055848,97.57460969787172,27.548519745887713,49.649767314516154,21.77196785655354,3.489578226141968,5.0
44,56.599140554836616,71.56638166432883,49.48281643424577,7.380059695355323,88.96818175985393,87.49953266761831,65.4742954643305,1.707776459287004,5.0
45,51.37017762575986,0.4809477793008998,48.092014159065776,28.351545381130272,82.37857998354065,70.77839943688153,51.30780611309521,3.568934317071598,5.0
46,10.291519280545492,49.49166217046302,79.15988857994822,66.26690113174605,63.03888745409606,36.56184688365089,71.61513093606517,3.523445203176097,5.0
47,21.22640346209953,67.02080116700377,13.59320549106312,18.875043567338203,75.13766018151276,76.38605655507338,12.299475971679852,4.045870987968405,4.629616616971046
48,29.446851828360344,99.1599374337109,69.48799407781168,93.18763784797162,27.157323656836475,91.88201662429033,34.104228032023656,4.989327415878929,5.0
49,92.04421546995707,14.551093971420348,18.88875035439188,5.845552999364944,2.653244585458314,26.588855389171606,45.304218982056234,3.567749018369568,5.0
50,13.498223120795593,81.25439858927444,5.233585265443064,65.66517708737713,99.29418433554744,93.01448826751995,47.78104770968805,3.7067225518752966,5.0
51,69.68870655175556,42.62679126606208,67.7090117255833,60.60277116767858,56.867213949341334,41.26604521572563,30.89847861607078,2.0681849585903422,5.0
52,37.65204259485162,92.5264872082977,67.42214876967938,37.133146690412865,91.64738829707588,59.06058650020145,22.009542558482963,2.6548497493446974,5.0
53,29.778414000590182,75.25604947958892,9.634004672943664,99.35305233687902,59.85002197399483,30.672711342155544,67.40339290518956,1.2498013787126347,5.0
54,0.04872655451853003,26.995323982892895,66.10075549772158,15.491526853309045,71.63758971860533,39.208292948171234,0.528293040200678,4.944645948096928,3.8198940477238965
55,65.88203446482669,14.168679173073361,49.18316255252461,32.094402405576496,28.63623489007606,24.39994083668926,57.78142392867751,3.376977185264714,5.0
56,73.60147076565251,42.21701947647425,72.19716553194567,68.05387105470123,92.76211638365581,33.71200814839933,53.88037278355194,2.113157528027929,5.0
57,57.848713037115054,22.07886972451698,93.64709590781547,45.354302146657666,6.1584324144572715,69.83720571222601,46.54967470165404,2.3473285161228787,5.0
58,46.668828707583955,77.51994372706635,60.72071489754518,87.47887213198992,90.53031562762108,55.64915407684525,32.149416853189635,4.455072794495484,5.0
59,94.85927454071246,6.219084358543769,38.0836181461204,37.737870238308915,98.68155614839756,21.37513130079788,57.82792774118186,1.5292297811702769,5.0
60,36.85111333521319,30.53856354196125,72.36991039402965,26.558297183172186,38.56050395213884,22.77347532322801,62.57689320182539,4.274337746983474,5.0
61,85.75256993652843,62.083916734568845,39.73920694003601,21.42128049589056,61.25638173175564,18.995660608075415,70.5121872418784,1.6304456250531283,5.0
62,99.05369811860587,10.443587591479286,98.85437980649557,67.03402179362719,5.214988201597892,67.89780078796545,16.82339445699902,4.451429181581303,5.0
63,48.78244492435806,85.68744784497638,42.600963417622154,87.27662344715593,1.3448846299083494,19.866435023248684,44.02310061364645,4.628314442941204,5.0
64,38.718836963992075,81.4820733711965,50.60855023576131,53.619056684916714,98.94755560391145,83.20217304014554,65.60682122914886,1.0929689734491306,5.0
65,69.33532214905547,44.69113075994725,84.11447814740724,30.424225154864594,56.51111234410057,88.40607414343009,53.07991553075963,4.125890951671797,5.0
66,17.29431625216472,14.830099057015733,56.2791856516298,3.2983891455115044,42.85557051578921,11.310639560791468,88.56514021539323,3.2833661324997934,4.719582306450105
67,27.930643474539906,17.950359048853826,98.66238939901427,32.83254776634767,70.0316829269443,76.60461775898736,6.241698192900868,4.096720358178637,5.0
68,80.18062571238325,28.73013920333005,77.67588582018371,96.50743638304722,40.180551600186064,72.69043322726907,95.15282445920438,1.829777112737379,5.0
69,38.85032790568462,43.14857621004653,37.154312900483234,75.70928231251972,84.14789428678931,81.98946523607219,42.33165836440457,3.6322223243822416,5.0
70,83.46844809073495,27.313362056333133,61.286126407096916,68.75291730591377,13.758233760499838,84.6158689657426,74.40502119675372,2.7506096757558596,5.0
71,52.29387904460575,87.40097008358151,37.75781745076391,71.02599331208204,76.2969439542243,69.13382337589114,86.52341916624509,1.9732237556749368,5.0
72,82.6304895362968,81.3744309607798,38.622524843646744,42.08669626630742,56.901742428653755,77.29363894103962,94.7778388780302,2.8224461348211514,5.0
73,17.290504477005186,39.84319849097013,39.616878049275705,23.773774947345395,27.476768896330196,56.68323134866726,84.79505517561434,1.7307390460032939,5.0
74,81.01948344246486,45.771835241651296,89.77119849386376,20.68611078546502,94.04505120866085,68.46585708271064,43.334144161795784,4.760763295184585,5.0
75,17.463965600168518,99.37181834592059,77.65350906504001,98.2148169170695,66.45991722145912,72.23576800867073,22.63549150826404,2.0667629323384524,5.0
76,12.055609933111667,61.88287751243228,10.47996753209558,0.8179619309543917,60.552707279385366,41.31513019405432,83.10525444148047,1.9970291964066353,4.773821936269067
77,55.19838834924947,66.40396813256075,82.31401073186548,85.48032866948816,67.47275790752437,79.56909425287031,60.73246591975611,4.1088508101397565,5.0
78,35.3955707443097,64.66453188653,24.946269368194674,13.1103193347042,78.03084327076294,85.95599128966315,49.86147335808244,4.751198488450651,5.0
79,97.78538328717335,4.566817653120625,45.39284154965806,43.72408361089776,14.20057877908516,34.99349237931265,44.45521899220898,1.9070846074341867,5.0
80,95.65262678552938,64.5322062602161,81.88427250320525,82.4127945967432,45.62082327009674,4.055642706180029,24.464817145816188,3.1245040161026036,5.0
81,79.19519736022535,5.119489829365664,44.86848833154637,56.13331004580745,38.59473438563781,1.8342461772529406,3.980609388186729,4.4911206448685626,5.0
82,79.56425342511064,9.795849069136464,88.61957506307728,69.76118868658445,87.9835293781758,21.975559669189938,54.15906161226044,3.539486890585672,5.0
83,62.29115707561647,82.02453988667287,24.572157859037013,82.34908656136862,58.9197260357857,41.65777964114672,97.62883215399546,3.364995614173809,5.0
84,33.54523717401023,9.05066084109123,31.05783917291769,64.35426056944468,41.79518682464894,51.458447652119254,96.46044798389752,1.341541926538795,5.0
85,4.039638706746807,93.61461106174,91.19894335503153,37.11959107642833,79.67973904294561,7.631949443317431,15.50590038530495,4.821456056498144,5.0
86,64.92827507696794,98.0168436326719,27.415590280029868,39.942967647757555,90.19686733575189,16.972221592325788,11.769542761020958,4.309188062480742,5.0
87,8.829262180674691,56.56049116643456,71.97217255325552,9.191539161482186,13.055225121172775,57.36512880705348,22.09250792062396,1.6568703626040513,4.524314683020882
88,90.3593096382964,5.255964569343119,93.42352122983944,90.29111492552506,13.404438525377227,16.775300036401486,1.5596865315209762,3.534909146884289,5.0
89,67.09830094775567,94.4391506672955,65.3794722361248,77.39454161042832,85.99904486628361,38.275193834123044,42.28812454420085,3.4316642963265527,5.0
90,68.64259314254846,93.76096635201536,13.834697791584682,84.21801766028135,39.22117707929513,30.36203898622474,41.65545880956126,1.6333563785680258,5.0
91,37.80747412610975,10.911347574767504,81.49325289663959,64.65949489304185,21.425463566693313,44.43918728081765,45.77812722887017,1.0381691488588651,5.0
92,44.153820204213034,66.95743077653643,72.94144563588732,15.0576156079266,34.71630507614775,88.89022397556661,17.63485720755783,1.1940156737888676,5.0
93,88.04223948402628,4.135169859352428,32.41418824393612,22.111423952474972,18.105402503271495,12.686807091500086,82.58069899340511,3.0153227137596708,5.0
94,72.66453897769283,6.596528587943185,98.00380085682939,42.790132560462894,82.8166112760924,98.24611202343738,20.150902040170372,1.9738341528477612,5.0
95,67.19323170992375,98.93096002241978,54.63718866755004,2.2601884567461483,37.56918167695936,21.348491495513823,5.280987297121376,2.290096122355373,5.0
96,90.6720845561845,9.77783780849386,21.16779158434773,75.20435869147074,14.47027648405207,89.4256956435975,94.0043141834189,3.9267702770272312,5.0
97,30.62777440581266,95.76222747346598,94.26530844078114,66.09842894497618,60.51581860889428,5.119332971556945,47.91215285703465,4.866625174372888,5.0
98,54.43805652478477,38.38509231326529,7.064043412680809,51.15698789027591,88.33657648811925,35.870421664143784,60.8173845812161,4.467416243834938,5.0
99,62.30829420725055,36.0995409113953,10.931772340548351,78.57621027288876,70.94205146074637,11.736890544259005,42.560773643570826,1.8894157818234278,5.0
100,59.34381519539179,8.54986313827385,0.0735835739702817,66.13641066231551,47.13581974067812,54.561463381098264,55.24330520170686,4.713223528638815,5.0
101,98.54526469337166,74.04204886357213,36.205342304043306,19.653112332239097,90.23345900075994,72.73743503398997,67.70381019485525,4.259773164324562,5.0
102,0.8446695545252458,51.73659260294335,39.7177720305769,70.216916346609,83.45319455536433,74.66141110029692,41.89696815653716,1.9982659205242932,5.0
103,46.86738335928469,76.33185479108089,9.577074973650435,93.35592496496909,4.985611324268035,65.62012052298405,81.10046944827508,1.3735752414239664,5.0
104,86.42945516175608,54.276433691024884,41.247243726424045,99.7908088929804,33.192627224630776,56.476664569791104,15.826680761017464,2.9343200648017937,5.0
105,88.03746305244304,43.78126469672602,61.04718626107998,67.95990272356458,59.77700146692242,64.99529963512603,18.5544337230122,4.4132178673638265,5.0
106,12.831141904130005,81.40368254022296,35.40821142700978,40.947774690138004,9.23257626863786,8.17669482414447,49.56287036598815,3.6232657846100422,4.947485559245849
107,75.19734701076511,24.215044814622967,7.001383457994137,94.2603201134981,79.01377635652167,2.785988375299564,99.8939965716653,2.861828533491126,5.0
108,74.19457150709181,0.004018514131809425,49.43643639161797,89.81927149768856,50.725228449021664,19.871993494692575,70.84736788067376,4.262249721271807,5.0
109,38.35604884146174,57.46849351734396,92.37640964548707,63.218876174984665,65.06639380117427,3.261723806203287,35.27612741367142,1.1096617088175806,5.0
110,68.19243418027855,17.68175644017329,31.880342717679444,63.825536495716406,35.50727998610426,98.036820356449,46.47778614799195,3.0082673243673064,5.0
111,95.36131453035566,52.872477881257055,70.94869364961627,38.309721315164616,32.341751481489936,20.19336070122536,34.978980977275796,3.485942683862747,5.0
112,92.84846781949229,98.06944584577164,64.14144596523525,5.8632413334597455,8.45574916723506,44.144104810105325,15.13648505894103,2.0522906522577387,5.0
113,71.77318107163056,59.22615342071571,53.28695152671826,44.42353460475187,56.29574146136655,22.380071496997513,28.373649043118586,2.434630497908626,5.0
114,60.325623147733786,0.5581561177414929,68.32713913184051,74.85401687224467,45.45134324112616,63.29326249840008,9.271094723237017,1.5833220372403694,5.0
115,33.95274006502746,33.7677899634531,55.57376258127255,40.6934191781289,68.62820996955585,4.389337360556878,24.123778005515305,4.532331940245335,5.0
116,46.2730276882395,42.85703854596106,64.16402546094542,88.32762088002184,34.19702580878593,97.10031904562257,74.94941097589974,3.677042373405112,5.0
117,14.70414339159345,44.547143716829005,3.1073495463472267,75.45908384213959,32.030208642492106,3.8167913310875323,83.00151736642438,1.3409871900396468,4.460370704028568
118,79.76767799336798,65.70381239853268,19.647566942507332,63.90714090435552,53.76302657209416,40.52583003326332,82.84059610121903,3.6186064762618835,5.0
119,84.16163602812243,15.694031113397122,7.745854029349452,17.329245814821913,80.9061819394445,24.05345203286111,26.76082963807381,3.7827973321827266,5.0
120,52.290897941837265,84.23760660525322,66.03351385902899,73.11928558059284,69.85633462368732,26.668617865735378,8.818260382157096,2.7692417054347445,5.0
121,55.20152736944598,96.06371929079937,26.366814778943326,93.38810997625522,56.14074485714241,47.17441213772749,87.91396670312905,4.412353081966987,5.0
122,25.883538157257068,62.09810277177256,51.78524730012582,45.117394143558585,93.90741278896716,67.03541454265081,30.245098885895715,4.475981570835513,5.0
123,85.97339477120848,72.98897418328013,5.290026319063134,30.26067944924754,29.27468580586585,36.3363976660986,44.65251055058439,2.524203696584867,5.0
124,17.25009000519946,43.82047672697647,79.38123357603195,85.18478789768945,67.51939309617461,91.52907780385867,58.42881566483068,4.8408213376574984,5.0
125,46.50922424484214,55.67189546257695,87.27327631731985,69.61715211291018,51.321505727885175,30.569960141790453,5.806804847961522,4.597978026684901,5.0
126,45.5589662582879,11.078948699865732,70.6713767124908,95.41890991054683,87.78050127166375,0.27817946812791483,96.5956561688563,1.2531095200323157,5.0
127,93.6179106378049,87.38750493562036,58.45842762300882,80.59311041707974,87.06566102440893,37.17439883751263,10.950319829042265,4.142698734568153,5.0
128,23.58673885848097,82.013692413017,94.75733632981178,34.635983741353456,75.9666539107549,1.0541879015532163,28.198123932986906,2.864394146245114,5.0
129,78.37728554346748,45.218082262654235,83.22366002278694,46.682345748246924,37.9250012217178,82.31189088871436,45.18374227452476,1.3552442111366911,5.0
130,76.88848200236704,18.961154327051833,41.72002644646668,19.877544416995384,85.47818142199607,17.319612724681697,47.2619356032783,2.911339861989861,5.0
131,62.14355938684029,71.65206699411593,39.90901008125698,34.3626790466241,92.45549634309519,11.782966695146547,3.6286219873838954,2.703451663516176,5.0
132,81.15959135494262,74.06708813929156,26.40616212150163,44.34469792763238,20.46644945749767,80.69322484212542,38.3084187460954,1.5722814492909056,5.0
133,20.2219604079256,6.118663317797779,98.09239509931747,99.39640595717803,81.97940058626435,95.02100588862838,13.020385564575642,3.170062013532136,5.0
134,75.1073072005699,40.650291594136746,75.11335425211594,10.14600473591324,66.59253546863259,55.16639535194319,85.56463567121554,4.580837571318539,5.0
135,10.82000925251948,18.591368649414342,71.85963784150418,17.685405947563005,74.42001868092461,41.529717697587095,64.32793785596796,2.4399029549170246,5.0
136,94.13465645608977,46.767409226478684,74.6073944120988,61.501292235527735,75.83124512075675,27.42402520873747,80.10614702935004,2.755289808058062,5.0
137,14.638972897813696,60.38094693580426,73.9821896736227,97.67344526121617,29.24819553366972,40.468601953510856,78.30224691956744,3.011548482098498,5.0
138,14.853075626792823,7.959683674524786,31.86915843574827,62.73913187180193,34.42604790422812,10.238858318458266,33.77413245366397,4.732360841416091,3.7242456794992265
139,64.69356227706223,20.503081973516522,91.01044863352688,63.12727169238762,99.383849447005,16.948324962323102,75.36850020054534,4.3780537610121755,5.0
140,1.512322357415441,37.705668608440725,89.83135812915387,51.41056790780477,63.68402934749522,14.723822013598387,16.372508534977126,2.305001945423015,5.0
141,46.69743473686234,30.806909698692884,1.5750347502992201,59.21217458217879,54.85057946197336,32.32119873477356,43.011686257684254,4.898208386617085,5.0
142,10.255755496182218,31.46318896694378,13.368172698147628,63.79945283075791,77.57516748333538,0.3226628144289201,14.170302214116049,4.3214654097303535,3.4365528512723174
143,71.70481502410186,72.50547768907742,47.35067475855287,40.56109062648326,41.74264392156935,95.17029462125836,2.1581039090235454,3.8049359191993335,5.0
144,15.377576522028647,92.50787992428133,71.19867786531412,59.93694373464883,99.72289389556144,53.67434417927893,81.61673299697317,1.5219938112940685,5.0
145,30.012017941228542,49.05809224865598,78.40836894080118,66.61835620309449,89.22039304930074,0.7341429752666717,36.89236161942703,1.7487712072732973,5.0
146,19.11709488290264,85.2376559903755,65.39451170013803,34.239129832299696,75.12243399390498,73.71273571872547,56.48986832412041,3.7633478022122215,5.0
147,4.102911665900876,71.40089931353457,82.42188089926678,29.770103425681004,76.63139477942681,86.89415652659483,66.96094074662113,3.5185729382059985,5.0
148,98.76533341993972,29.922844619787913,39.96998914124208,67.72273668484814,56.29970929166811,7.532705307819921,46.58149344737795,2.9666594252085923,5.0
149,96.89194018533271,87.55267420577808,65.02412463150695,72.93852124206217,76.67623365761418,81.69844610706095,30.21154937138978,3.651591641654274,5.0
150,40.1504221291863,27.346442024683583,37.90849031900713,33.455441766574566,31.611183794655105,63.71235972422006,78.36064571263763,1.3076146888493145,5.0
151,29.989672225848352,49.28475149379634,92.65754896581907,8.059908304574815,35.835136309729144,63.4775034037376,22.355148984429484,1.388459611634071,5.0
152,25.043994657723935,85.0338695513989,79.76211645210938,79.6516738832093,90.11538776175264,3.49189086985906,59.336330205302446,1.6608864444115845,5.0
153,54.58186553920896,50.931205406051596,20.517526954791155,13.753617544176445,76.45969617860122,61.27512799385549,5.7716915318709034,2.502015050321162,5.0
154,52.404450728170424,59.14323469022885,45.010828583259446,92.86778554009456,55.09129709142451,35.330336994220204,81.69111622905059,2.601296978531822,5.0
155,32.4457551876549,84.97376697828028,42.84448734170797,31.60083504754786,29.643876085187916,20.029053634279137,42.08293608773447,4.018741665594815,5.0
156,19.180184079151065,83.18420879297553,33.790112425553644,28.289799233233005,67.57397514805022,42.05551118889177,52.304582836131,2.885409239251807,5.0
157,35.77831741335673,81.24105128496228,62.142442236198534,92.12016369188919,3.172547034548956,26.302068929146827,51.915442044233316,2.7918786775316966,5.0
158,45.79583875057477,61.15944322773025,91.45410135186901,15.993033252771271,40.045427107776575,18.739949646453002,65.98390162277681,4.397077456278369,5.0
159,31.106266433144082,38.25670787308167,35.529579258610454,3.7620803552133597,75.47825226754249,20.07618823821199,0.6556305101414472,4.054026863990133,3.809992824812432
160,36.69706972595949,92.95227292948795,90.42272483602773,44.485648025332246,56.90207207738006,74.99277138891343,59.28335964700868,4.465521028048167,5.0
161,48.21836774604037,57.43409171856262,5.75703986737569,30.446563552349126,64.84126847937289,45.720750264091045,1.1662733954569626,1.804930970698336,4.343185051141468
162,72.51504063649227,1.6674780776012255,15.712135171782204,72.57922226194246,20.471827711639033,26.97075306697784,50.475984329755306,2.3894458670617134,5.0
163,22.632662240556222,7.892777925557382,97.11422059527496,4.471827628117886,49.418160975386236,82.41824870717774,42.36166590079035,3.0645460601348833,5.0
164,6.897689208369185,61.46310165416509,57.96445540877586,13.195095051605133,77.01704340714102,77.89693503054663,25.11023728722599,4.659836069040891,5.0
165,91.8093073078879,87.55132940059832,28.86328942237476,77.94377641652319,42.052071009670655,32.539462442574475,34.59596879346367,2.9108407182654066,5.0
166,7.582075782936792,36.69999518613193,42.18398390497556,90.69695972414281,72.43795164930043,19.868734543866285,68.61440962695276,2.9206490831753187,5.0
167,60.45492917070797,12.77905635917892,78.33650410327346,87.97293825753992,4.364637901818225,78.58103293694589,33.303476200619144,2.5927946403597426,5.0
168,80.94222311819979,81.1715869350689,22.50188392721325,85.14109403746569,50.52739837975157,87.66919830383218,38.58423625773374,3.6710027648966825,5.0
169,30.413740379385434,64.2778484242929,1.8569159247731615,87.80817218961333,89.25135811843747,37.26540475712801,5.521785383413724,3.7676531434732596,5.0
170,6.466595214609572,82.32433440991035,11.256397867366308,77.19634189722979,49.36076899910628,28.21926119714433,7.48695950256677,2.542970740170019,4.284383343777767
171,36.511779191441185,63.17958238792026,19.413448478091478,96.86274916636293,85.99400967935227,34.25369387302093,24.5403404757328,3.52360584975723,5.0
172,22.581154873974405,92.62389812920375,91.02106198590998,18.161974169203575,64.0567186819006,45.99181874707228,38.16324972453291,1.5648330980748186,5.0
173,43.45830331458046,71.83304019326478,44.76510865126666,19.287565935824436,43.89461590529618,68.82751716154922,11.290313774707194,4.370181173999557,5.0
174,10.238085804390252,13.314412677389598,77.33245301397102,35.35671245829831,83.5362190862265,76.64960305464695,3.340474070175403,3.2944809927936074,4.770031145397836
175,89.38305165804962,73.96801791029678,42.38694015154937,60.04528324380486,57.43531507006288,65.71341128220641,66.74346968973448,4.847889823932579,5.0
176,57.163214086658066,16.6563305598885,10.159928662376416,53.29445613500627,30.20904787444314,30.307062394334782,10.943084015506665,1.1950373356378359,3.9992864653685216
177,26.06136008153115,35.40911539786706,75.87568773912784,9.234539177966905,48.46826899902468,83.80532318245581,65.93660893805162,2.4031285362995964,5.0
178,59.59033608190658,44.435863942809405,58.88670938925736,22.793232950308894,35.645370699486534,85.18119658020254,7.380494024589468,3.366710095189096,5.0
179,32.51132312538453,68.18913860541403,82.15917309607715,6.170409970213264,71.51312412122365,99.02997700872774,65.31244014200313,3.832223554867826,5.0
180,27.997932085525267,23.26994719254324,34.20549188448933,16.42194763922815,13.028512161666772,30.07171687387109,58.37115500039288,2.080414758185525,4.0665743161017245
181,45.38113392597347,66.51990474047736,30.083231573278844,50.010323861583515,17.486518848430542,5.932536909447306,37.784458804755396,4.273631591987584,5.0
182,33.28528310162788,65.001180580737,96.62892432658326,96.06798289871298,62.67700126383253,79.11953728857813,5.658714399023723,2.748184629308489,5.0
183,66.0901396602755,3.5694375362178232,8.381989555882141,67.50094612371433,14.558147564447022,86.02978247700815,42.199678363429506,1.360644221223513,5.0
184,85.66197462707349,49.51031696980982,92.20549313937236,6.599375279791387,48.744169660027104,30.860349854784207,16.262933752060725,1.2513634640707676,5.0
185,19.615035263606938,45.70074743995215,22.29414701197151,81.25777542344589,63.503318012992224,94.93813253539983,66.1927402402679,3.182365481515175,5.0
186,63.561988564324324,6.309151915858047,90.83581808732369,89.47973158055504,95.49743068222112,11.520419132494553,60.87780139334873,3.222585632426072,5.0
187,98.36794969992752,86.88175043896489,98.56706836865735,51.62790382789312,18.636254069391345,66.3780800252522,23.993957822000656,2.262249497249686,5.0
188,42.04535742662312,88.38257986538079,18.77226412314341,65.179485013713,70.6371892768614,54.615813264418215,34.71506991314792,3.8203128782974036,5.0
189,4.835995125018899,22.30684248937812,22.076196249781876,32.94554757315855,5.564580913595407,9.501751400087688,35.53773151442877,1.1657321938145717,2.499045642227009
190,21.296470146938674,43.48652762714194,56.39108685701443,46.00213375103043,74.66969195147476,3.122725786101832,20.35784001207075,4.961391234988273,5.0
191,45.36733996957098,75.3315622182879,59.51827834618029,71.11197028750979,60.933460995675134,63.89038206519076,72.03758631554771,4.012456143575454,5.0
192,28.760702767938884,56.67845404606832,19.894284152823293,10.25374249935841,19.401078056568,55.100506750080825,66.60170478960859,3.4166253702547187,4.829926503070999
193,38.18412518418663,9.859046733037868,64.0541099505856,92.88955817850635,26.15421937284489,38.844839715063415,83.14569891472252,3.3104450044544875,5.0
194,61.92924569066381,75.83595700956536,28.182764505067436,61.359695371324484,50.02744424715814,13.635677852982674,8.045779099714212,2.012503760018904,5.0
195,85.61171833730505,61.12367952491361,23.37896806911226,54.79605808290285,17.61466067021049,0.20852106715775198,7.820510016939153,4.981237629182463,5.0
